gat_kodas,tipas,pavadinimas,gyvenamoji_vietove._id
1301091,gatvė,Miško,4fffe495-0a9d-45b8-8eed-cb4cacffa446
1301106,gatvė,Varniškių,4fffe495-0a9d-45b8-8eed-cb4cacffa446
1301125,gatvė,Vyturių,4fffe495-0a9d-45b8-8eed-cb4cacffa446
1301144,gatvė,Kluono,2895a6d7-db03-49eb-ae4e-6ca92c4b9ab9
1301159,gatvė,Atbradų,2895a6d7-db03-49eb-ae4e-6ca92c4b9ab9
1301163,gatvė,Trako,2895a6d7-db03-49eb-ae4e-6ca92c4b9ab9
1301178,gatvė,Kalnuvėnų,d5495e82-c372-485c-ab68-cc21edf2dbcd
1301182,gatvė,Tvenkinio,d5495e82-c372-485c-ab68-cc21edf2dbcd
1301197,gatvė,Žolyno,2885c8a6-d857-4c86-a825-45bee2c1cec6
1301201,gatvė,Patyrio,f4ada41a-b648-478a-8c32-1d8a8b0a1fd3
1301216,gatvė,Juodupio,83dce084-5d04-4d5f-adf5-235bca577dbb
1301235,takas,Paukščių,83dce084-5d04-4d5f-adf5-235bca577dbb
1301254,gatvė,Pilies,83dce084-5d04-4d5f-adf5-235bca577dbb
1301269,gatvė,Geležinkelio,83dce084-5d04-4d5f-adf5-235bca577dbb
1301273,gatvė,Lelijų,83dce084-5d04-4d5f-adf5-235bca577dbb
1301288,gatvė,Liepų,83dce084-5d04-4d5f-adf5-235bca577dbb
1301292,gatvė,Draugų,ce8f160c-4039-4e0f-b6a0-3a232429f89f
1301307,gatvė,Sakalų,e596ead6-a64a-4f08-885f-583ca9cc6a41
1301311,gatvė,Žalio Kalno,a4e4f97d-e0c5-40f1-9660-d23cfd047428
1301326,gatvė,Kaimynų,e4890f92-9797-4e9b-bb0b-13a8bd573f1f
1301345,gatvė,Gedimino,af32cbe9-e611-4e23-9e2d-f3b7d37383cd
1301364,gatvė,Upelio,0d9f0e3d-7b20-49c3-a23b-e3d5a6ce2119
1301379,aikštė,Nepriklausomybės,de086f89-6632-4aec-addd-568b82ec376b
1301383,gatvė,Alytaus,e71d3a3a-c09e-4dc3-a87f-4b79c2f92273
1301398,gatvė,Kaniūkų,e71d3a3a-c09e-4dc3-a87f-4b79c2f92273
1301402,gatvė,Margirio,bcc31e32-76ec-4a88-bf6e-cdbd525d7160
1301417,gatvė,Birutės,43fd6298-aa13-4083-b8a2-6b801fd393a1
1301421,gatvė,Mokyklos,100d00bf-aab2-40cd-ba2b-e9e8259ebb82
1301436,gatvė,K. Sirvydo,6e3808d4-ccd5-43a7-a4d5-b71678480329
1301455,gatvė,Mokyklos,a26c1fa0-22d3-4d68-9b60-7327e2fa9552
1301474,gatvė,Artojų,274d3295-4e69-41f4-9178-3879c9429e50
1301489,gatvė,Vingio,1efbef5d-2bc8-4ae1-ace7-d7713dd5b7c8
1301493,gatvė,Mokyklos,00b26854-02bb-48f4-95e3-b9da42f6d9cf
1301508,gatvė,Laisvoji,9a8b047d-d9b2-4c2c-b9a8-ac6523dc8364
1301512,gatvė,Sindrių,9cc4ff70-16bf-4f44-ad69-200e90355f8e
1301527,gatvė,Sadūniškių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301531,gatvė,Sokiškių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301546,gatvė,Taurijos,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301565,gatvė,Vikučionių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301584,gatvė,Aidukaičių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301599,gatvė,Bartų,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301603,gatvė,Dargiliškių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301618,gatvė,Navasiškių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301622,gatvė,Kalno,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301637,gatvė,Gelvonų,ff1cc825-c7d5-47ef-8db8-c261677ea09a
1301641,gatvė,Vilniaus,ff1cc825-c7d5-47ef-8db8-c261677ea09a
1301656,gatvė,Širvintų,ff1cc825-c7d5-47ef-8db8-c261677ea09a
1301675,gatvė,Paberžės,ff1cc825-c7d5-47ef-8db8-c261677ea09a
1301694,gatvė,Čiobiškio,ff1cc825-c7d5-47ef-8db8-c261677ea09a
1301709,gatvė,Kernavės,ff1cc825-c7d5-47ef-8db8-c261677ea09a
1301713,gatvė,Krunų,ff1cc825-c7d5-47ef-8db8-c261677ea09a
1301728,gatvė,Barboros,ff1cc825-c7d5-47ef-8db8-c261677ea09a
1301732,gatvė,Vyšnių,ff1cc825-c7d5-47ef-8db8-c261677ea09a
1301747,gatvė,Bajoriškio,ff1cc825-c7d5-47ef-8db8-c261677ea09a
1301751,gatvė,Pieninės,ff1cc825-c7d5-47ef-8db8-c261677ea09a
1301766,gatvė,Parko,ff1cc825-c7d5-47ef-8db8-c261677ea09a
1301785,gatvė,Gaisrinės,ff1cc825-c7d5-47ef-8db8-c261677ea09a
1301804,gatvė,Lakštučių,3f3f9af8-114f-4546-a133-7c3f20f8067e
1301819,gatvė,M. Dobužinskio,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301823,gatvė,Pašilaičių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301838,gatvė,Olandų,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301842,gatvė,P. Žadeikos,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301857,gatvė,Klumpaičių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301861,gatvė,Miško,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301876,gatvė,Žirgyno,29adbf0b-e843-47ce-a414-7c0a14923787
1301895,gatvė,Žemdirbių,bb81d8ea-379e-4070-8a1a-307b355ed922
1301914,gatvė,Kairėnės Sodų 1-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301929,gatvė,Kairėnės Sodų 4-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301933,gatvė,Antano Maceinos,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301948,gatvė,Petro Babickio,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301952,gatvė,Portugalų,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301967,gatvė,Dargužių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301971,gatvė,Augusto Roberto Niemio,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1301986,gatvė,Jeronimo Ralio,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1302007,gatvė,Kalvarijų Sodų 7-oji,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1302011,gatvė,Rietavo,46244859-810d-4a7f-9025-3e7bc2602005
1302026,gatvė,Jotvingių,c0754f6e-be68-4269-80c8-6f06e2d8ec37
1302045,gatvė,Gegučių,e596ead6-a64a-4f08-885f-583ca9cc6a41
1302064,gatvė,Strazdų,e596ead6-a64a-4f08-885f-583ca9cc6a41
1302079,gatvė,Genių,e596ead6-a64a-4f08-885f-583ca9cc6a41
1302083,gatvė,Erdvės,a4e4f97d-e0c5-40f1-9660-d23cfd047428
1302098,gatvė,Plento,e186b686-670b-4176-ba2a-6c745899aae7
1302102,gatvė,Paparčių,4c0a8f8a-084d-4b89-b067-b2f4eecdbc3e
1302117,gatvė,Paberžės,4c0a8f8a-084d-4b89-b067-b2f4eecdbc3e
1302121,gatvė,Piliuonos,4c0a8f8a-084d-4b89-b067-b2f4eecdbc3e
1302136,gatvė,Nemuno,4c0a8f8a-084d-4b89-b067-b2f4eecdbc3e
1302155,gatvė,Aukštagirio,4c0a8f8a-084d-4b89-b067-b2f4eecdbc3e
1302174,alėja,Ateities,7d3c3503-40dd-4bc9-a80e-eef70c6eaa4e
1302189,alėja,Marių,7d3c3503-40dd-4bc9-a80e-eef70c6eaa4e
1302193,alėja,Pakrantės,7d3c3503-40dd-4bc9-a80e-eef70c6eaa4e
1302208,alėja,Ramioji,7d3c3503-40dd-4bc9-a80e-eef70c6eaa4e
1302227,alėja,Bendrijų,7d3c3503-40dd-4bc9-a80e-eef70c6eaa4e
1302231,gatvė,Vėjų,1a5366a2-2391-45a8-87cf-961ebab80c73
1302246,gatvė,Tolimoji,d897caa9-fdac-42ab-b78b-2bb4db0b8d6a
1302265,gatvė,Tolimoji,2825e371-d2a9-4bab-9205-3f495aae81fa
1302284,gatvė,Tolimoji,d0290320-4fd3-4b21-b852-fc5d9e89945f
1302299,gatvė,Svajonės 1-oji,8326d746-f410-4f85-886b-3657413ca0d9
1302303,gatvė,Svajonės 2-oji,8326d746-f410-4f85-886b-3657413ca0d9
1302318,gatvė,Sanžilės 1-oji,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1302322,gatvė,Sanžilės 3-oji,4caf7ed0-c9a1-4f70-9595-9eeca7ff2466
1302337,gatvė,Stadiono,463a2a83-8359-492e-a097-6f341b407c41
1302341,gatvė,Virintos,463a2a83-8359-492e-a097-6f341b407c41
1302356,gatvė,Liepų,68849f98-cc69-4ce3-a89a-97ee293577d3
1302375,gatvė,Sodo,b8a86934-eee1-4709-a85d-e6b51ea29516
1302394,gatvė,Užtakų,7e73708d-b0d6-4e25-b901-dc7b0b28d14d
1302409,gatvė,Leopoldo  Godovskio,f83e8b70-a8a5-45a2-9777-50c8773d4d5b
1302413,gatvė,Rožių,e16eed8b-d7a2-41b4-8d68-f90ced8d3743
1302428,gatvė,A. Baranausko,7e73708d-b0d6-4e25-b901-dc7b0b28d14d
1302432,gatvė,Marių,7e73708d-b0d6-4e25-b901-dc7b0b28d14d
1302447,gatvė,Kalvių,392be7a2-461c-41ed-8ac1-ebfac01a9d51
1302451,gatvė,Žibuoklių,9106cb72-2142-4882-a44e-333c184db11e
1302466,gatvė,Ąžuolų,d9d1fc8d-be1c-433a-bc18-1ed959b5a542
1302485,gatvė,Pempių,d9d1fc8d-be1c-433a-bc18-1ed959b5a542
1302504,gatvė,Laukų,d9d1fc8d-be1c-433a-bc18-1ed959b5a542
1302519,gatvė,Bebrujėlių,72a07d90-2622-443e-9aa5-0f34a62e8a1c
1302523,gatvė,Ramintos,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1302538,gatvė,Pergalės,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1302542,gatvė,Povilo Višinskio,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1302557,gatvė,A. Paškevič-Ciotkos,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1302561,gatvė,Meškeriotojų,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1302576,prospektas,Laisvės,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1302595,gatvė,Kazliškių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1302614,gatvė,A. Vivulskio,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1302629,gatvė,K. Donelaičio,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1302633,gatvė,Dailės,2cdf7476-655b-4a1c-8a65-509051731540
1302648,gatvė,Čekoniškių,78272388-88bd-425e-ad41-56d8cb69a21d
1302652,gatvė,Adomo Mickevičiaus,0defa168-9010-4720-9505-619db0d6a5dd
1302667,gatvė,Rūtų,972a4e04-aa19-403f-b448-f43d5ec866cf
1302671,gatvė,Pašaltūnės,c8d8d3c8-e542-41f2-9d1b-6d78a559e26a
1302686,gatvė,Tirkšlių,bae92716-7acb-46cb-8177-fc537f98e6f6
1302705,gatvė,Žalionės,ae59811b-572d-4470-88fd-b59119d8225e
1302724,gatvė,Saldupio,ef6b7f25-d330-4850-883c-0c26f2c52ba7
1302739,gatvė,Jaunystės,c9c9eba6-712d-49fa-a81f-46313c51e18e
1302743,gatvė,Akacijų,5eca9f52-6de8-4013-b64f-75a417170e61
1302758,gatvė,Vyšnių,5eca9f52-6de8-4013-b64f-75a417170e61
1302762,gatvė,Lelijų,5eca9f52-6de8-4013-b64f-75a417170e61
1302777,gatvė,Putinų,5eca9f52-6de8-4013-b64f-75a417170e61
1302781,gatvė,Saulėgrąžų,5eca9f52-6de8-4013-b64f-75a417170e61
1302796,gatvė,Žemupio,31fcb300-7093-4c0b-9978-c919bff4d14d
1302815,gatvė,Bažnyčios,a221440b-b578-46c9-8366-ea2229c93448
1302834,gatvė,Smiltelės,a221440b-b578-46c9-8366-ea2229c93448
1302849,gatvė,Tenenio,a221440b-b578-46c9-8366-ea2229c93448
1302853,gatvė,Martyno Mažvydo,a221440b-b578-46c9-8366-ea2229c93448
1302868,gatvė,Liepų,2ef5cfca-5595-44c8-9102-c01f6f71751f
1302872,gatvė,Laukų,2ef5cfca-5595-44c8-9102-c01f6f71751f
1302887,gatvė,Mokyklos,2ef5cfca-5595-44c8-9102-c01f6f71751f
1302891,gatvė,Pievų,2ef5cfca-5595-44c8-9102-c01f6f71751f
1302906,gatvė,Tujų,2ef5cfca-5595-44c8-9102-c01f6f71751f
1302925,gatvė,Tilto,2ef5cfca-5595-44c8-9102-c01f6f71751f
1302944,gatvė,Vilties,73b1142e-41e5-4df2-ab1d-3bf5735224db
1302959,gatvė,Taikos,0746af5e-4a20-4700-b7f3-9b13bf3177db
1302963,gatvė,Pašilių,36a487b3-e9b0-4847-9448-d5813aa8e3ab
1302978,skersgatvis,Sukilėlių,6e3808d4-ccd5-43a7-a4d5-b71678480329
1302982,gatvė,Gojaus,7401b009-7019-4848-889c-a7ec0849971e
1302997,skersgatvis,Paprūdžio,9c609953-2e4c-46cf-90d1-40ab676e6291
1303003,gatvė,Kuršių,9c609953-2e4c-46cf-90d1-40ab676e6291
1303018,gatvė,Liepų,9c609953-2e4c-46cf-90d1-40ab676e6291
1303022,gatvė,S. Nėries,9c609953-2e4c-46cf-90d1-40ab676e6291
1303037,gatvė,Kadugių,21bbe639-b485-490c-8ab4-e58494826b8c
1303041,gatvė,Dariaus ir Girėno,9c609953-2e4c-46cf-90d1-40ab676e6291
1303056,gatvė,Jazminų,6dfe7a46-97ea-4a75-bcfa-f7ffbec682d5
1303075,gatvė,Kalno,583f3428-5283-4235-a963-be058b2d92d1
1303094,aikštė,Ąžuolyno,6b9422c1-d7c7-47c1-be6c-20dbc7d093dc
1303113,gatvė,Topolių,4949f335-29eb-4e91-aafc-310534d9a1c1
1303128,gatvė,Paežerėlio,d066fc73-76b5-4078-a8ba-5e7a2a9ec449
1303132,gatvė,Pasvalio,4949f335-29eb-4e91-aafc-310534d9a1c1
1303147,gatvė,Stoties,7f96268f-80e8-4cc0-8577-6ab09b01b188
1303151,gatvė,Parko,87bfc764-32ea-4f7d-a5a4-eb64fa579984
1303166,gatvė,Karaliaus Mindaugo,c0bd8f73-f1ea-468f-ad30-99ac5d0ac1d2
1303185,gatvė,Maišymų,c0bd8f73-f1ea-468f-ad30-99ac5d0ac1d2
1303204,gatvė,Kalnų,c0bd8f73-f1ea-468f-ad30-99ac5d0ac1d2
1303219,gatvė,Alyvų,c0bd8f73-f1ea-468f-ad30-99ac5d0ac1d2
1303223,gatvė,Piliakalnio,c0bd8f73-f1ea-468f-ad30-99ac5d0ac1d2
1303238,takas,Jotvingių,c0bd8f73-f1ea-468f-ad30-99ac5d0ac1d2
1303242,gatvė,Gailių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1303257,gatvė,Ežerėlių,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1303261,gatvė,Belmonto,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1303276,gatvė,Balstogės,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1303295,gatvė,Vytauto,4d96457a-28bb-4eba-bbd2-c7a4a94ed418
1303314,gatvė,A. Mickevičiaus,2646f0bc-39a9-4770-88bd-0a53b1c9b9bf
1303329,gatvė,Durbės,4d96457a-28bb-4eba-bbd2-c7a4a94ed418
1303333,gatvė,Geležinkelio,4d96457a-28bb-4eba-bbd2-c7a4a94ed418
1303348,gatvė,P. Cvirkos,19f88ba2-11f8-4ee1-bf5a-470b9e78048a
1303352,gatvė,Malūno,e3fbe073-8237-483d-9f8e-b6ea7509e497
1303367,gatvė,Kabaldikų,28b6b4bb-406c-440a-ad49-711008b175ca
1303371,gatvė,Ūkininkų,829ca3b2-1266-4670-bb3f-1a5fa6680526
1303386,gatvė,Siauroji,829ca3b2-1266-4670-bb3f-1a5fa6680526
1303405,gatvė,Slyvų,7d3c3503-40dd-4bc9-a80e-eef70c6eaa4e
1303424,gatvė,Butkų Juzės,07505051-3d11-4e84-b51f-bfd819927f9a
1303439,gatvė,Ežerėlio,07505051-3d11-4e84-b51f-bfd819927f9a
1303443,gatvė,Trumpės,07505051-3d11-4e84-b51f-bfd819927f9a
1303462,gatvė,Rentos,2dfa4c6a-2ec2-4dca-8309-3642374c05b7
1303477,gatvė,Jogučių,7dbe0b72-0678-4455-815b-1b4a2ee487d4
1303481,gatvė,Slėnio,2dfa4c6a-2ec2-4dca-8309-3642374c05b7
1303496,gatvė,Tilto,411a4310-b933-4d11-b742-badcd7f81cbf
1303515,gatvė,Rusinų,2067aeb6-d371-42ea-b70a-6c1e031dc938
1303534,gatvė,Žibučių,2067aeb6-d371-42ea-b70a-6c1e031dc938
1303549,gatvė,Rožių,2067aeb6-d371-42ea-b70a-6c1e031dc938
1303553,gatvė,Klevų,2067aeb6-d371-42ea-b70a-6c1e031dc938
1303568,gatvė,Pušyno,2067aeb6-d371-42ea-b70a-6c1e031dc938
1303572,gatvė,Kiškėnų,2067aeb6-d371-42ea-b70a-6c1e031dc938
1303587,gatvė,Galčių,2067aeb6-d371-42ea-b70a-6c1e031dc938
1303591,gatvė,Kalotės,d5495e82-c372-485c-ab68-cc21edf2dbcd
1303606,gatvė,Vėlyvių,58437361-d62a-4714-9b74-f07ae0b9d66b
1303625,gatvė,Vėjo,4333354e-1dab-42d6-811c-50bb04dd09ee
1303644,gatvė,Bokšto,4333354e-1dab-42d6-811c-50bb04dd09ee
1303659,gatvė,Žalioji,4333354e-1dab-42d6-811c-50bb04dd09ee
1303663,gatvė,Beržų,4333354e-1dab-42d6-811c-50bb04dd09ee
1303678,gatvė,Vyšnių,4333354e-1dab-42d6-811c-50bb04dd09ee
1303682,gatvė,Tulpių,4333354e-1dab-42d6-811c-50bb04dd09ee
1303697,gatvė,Sodžiaus,4333354e-1dab-42d6-811c-50bb04dd09ee
1303701,gatvė,Rožių,4333354e-1dab-42d6-811c-50bb04dd09ee
1303716,gatvė,Pienių,4333354e-1dab-42d6-811c-50bb04dd09ee
1303735,gatvė,Juostos,4333354e-1dab-42d6-811c-50bb04dd09ee
1303754,gatvė,Jazminų,4333354e-1dab-42d6-811c-50bb04dd09ee
1303769,gatvė,Tvenkinio,4333354e-1dab-42d6-811c-50bb04dd09ee
1303773,gatvė,Pievų,4333354e-1dab-42d6-811c-50bb04dd09ee
1303788,gatvė,Alyvų,4333354e-1dab-42d6-811c-50bb04dd09ee
1303792,gatvė,Rasos,4333354e-1dab-42d6-811c-50bb04dd09ee
1303807,gatvė,Slyvų,4333354e-1dab-42d6-811c-50bb04dd09ee
1303811,gatvė,Lauko,4333354e-1dab-42d6-811c-50bb04dd09ee
1303826,gatvė,S. Dariaus ir S. Girėno,0f84ef9a-c749-4aa4-9ae8-ca7457e55333
1303845,takas,Jerubių,58437361-d62a-4714-9b74-f07ae0b9d66b
1303864,gatvė,Vilniaus,ecff8f06-7271-4e52-923a-9e7f8f01b165
1303879,gatvė,Beržų,8350a84c-6c0d-45d8-a8bd-436613580600
1303883,gatvė,Liepos,99ddfbec-618a-42c2-b6a5-b9258dbb63d7
1303898,gatvė,Lakštingalų,a2646962-beca-4cc0-be85-86649d2d8dcf
1303902,gatvė,Senųjų Viečiūnų,4762c459-ee54-49be-bfbb-f87d056b2fc8
1303917,gatvė,Ūkininkų,4665db2a-001a-465c-9a8f-87a274c8059c
1303921,gatvė,Vairuotojų,9f2442c5-256b-44ba-893e-54ac5fd46912
1303936,gatvė,Saulėtekio,6f962029-111b-42b4-bbac-7cc300230e22
1303955,gatvė,Melioratorių,baf0070d-a23e-46ca-82a2-66b04d1cd633
1303974,gatvė,Vilties,db7ef08a-0922-4ea8-9ca3-39cdb187c35f
1303989,gatvė,Užlaukių,0af4aa37-7583-4824-a197-35f155c1492c
1303993,gatvė,Agronomijos,1607de8f-74cf-40ac-b74a-dcf655d60349
1304014,gatvė,F. Vaitkaus,aadd53ce-6b45-44e7-9eef-62835f7d8d75
1304029,gatvė,Vyšnių,c120218a-df1e-46fa-8091-b24fb87dbf2d
1304033,gatvė,Vaivorykštės,55afc1e4-673c-42c7-a642-e99f37c44209
1304048,gatvė,Jurgėliškių,fa6fcdd3-2a9c-48e4-85dd-174130f53711
1304052,gatvė,Gėlininkų,3e2d69eb-35c1-4f0d-9327-76482081992d
1304067,gatvė,Ežerėlio,2d61de02-d7d2-40c7-83d7-c4d31502f4a7
1304071,gatvė,Bijūnų,20cb30ef-1f47-464f-93cb-ddbdeb348a81
1304086,gatvė,Šiaulėnų,2d61de02-d7d2-40c7-83d7-c4d31502f4a7
1304105,gatvė,V. Kudirkos,114b5445-df5b-47f8-86e2-a8982f744c9c
1304124,gatvė,Ateities,114b5445-df5b-47f8-86e2-a8982f744c9c
1304139,gatvė,Lakštingalų,56279c04-8cd7-4dfc-b4ae-f0c72f5ca7ac
1304143,gatvė,J. Zembrickio,ecd017de-4285-4f24-974a-9d2eacfb5eab
1304158,gatvė,Vyturio,ecd017de-4285-4f24-974a-9d2eacfb5eab
1304162,gatvė,Titnago,ecd017de-4285-4f24-974a-9d2eacfb5eab
1304177,gatvė,Sankryžos,ecd017de-4285-4f24-974a-9d2eacfb5eab
1304181,gatvė,Minijos,ecd017de-4285-4f24-974a-9d2eacfb5eab
1304196,gatvė,Merkio,ecd017de-4285-4f24-974a-9d2eacfb5eab
1304215,gatvė,Kepėjų,ecd017de-4285-4f24-974a-9d2eacfb5eab
1304234,gatvė,Sausio 15-osios,ecd017de-4285-4f24-974a-9d2eacfb5eab
1304253,gatvė,Jotvingių,ecd017de-4285-4f24-974a-9d2eacfb5eab
1304272,gatvė,Sodų,8f3601da-4356-4fa8-9aaa-a1e3aba105c4
1304287,gatvė,Anykščių,ecd017de-4285-4f24-974a-9d2eacfb5eab
1304291,gatvė,Balandžių,ecd017de-4285-4f24-974a-9d2eacfb5eab
1304306,gatvė,Birutės,2fc524e6-a6fc-46fd-aa4c-c940239ab565
1304325,gatvė,Kęstučio,2fc524e6-a6fc-46fd-aa4c-c940239ab565
1304344,gatvė,Rūdijos,0985ecc3-c1f4-41f9-b4b7-8a9d781939aa
1304359,gatvė,Naujakurių,0985ecc3-c1f4-41f9-b4b7-8a9d781939aa
1304363,gatvė,Bažnyčios,0985ecc3-c1f4-41f9-b4b7-8a9d781939aa
1304378,gatvė,Parko,0985ecc3-c1f4-41f9-b4b7-8a9d781939aa
1304382,gatvė,Pievų,0985ecc3-c1f4-41f9-b4b7-8a9d781939aa
1304397,gatvė,Girutės,0985ecc3-c1f4-41f9-b4b7-8a9d781939aa
1304401,gatvė,Ringės,0985ecc3-c1f4-41f9-b4b7-8a9d781939aa
1304416,gatvė,Pilaitės,d5495e82-c372-485c-ab68-cc21edf2dbcd
1304435,gatvė,Palvės,d5495e82-c372-485c-ab68-cc21edf2dbcd
1304454,gatvė,Žvejonės,d5495e82-c372-485c-ab68-cc21edf2dbcd
1304469,gatvė,Juozo Gudavičiaus,f794e783-2faa-4c95-ab6b-5420eb17b558
1304473,gatvė,Jovarų,f794e783-2faa-4c95-ab6b-5420eb17b558
1304488,gatvė,Vienkiemio,f794e783-2faa-4c95-ab6b-5420eb17b558
1304492,gatvė,Beržų,f10d2339-6800-42df-9dc8-424d0f07b159
1304507,gatvė,Tvenkinio,f10d2339-6800-42df-9dc8-424d0f07b159
1304511,gatvė,Geležinkelio,f10d2339-6800-42df-9dc8-424d0f07b159
1304526,gatvė,Ejučių,0b08fa56-205c-470b-8f43-bbc85b6d570d
1304545,gatvė,Varnių,0b08fa56-205c-470b-8f43-bbc85b6d570d
1304564,gatvė,Lauko,0b08fa56-205c-470b-8f43-bbc85b6d570d
1304579,gatvė,Riešutų,6af8bed8-19d9-4acd-a96f-69eb5170dfb9
1304583,gatvė,Sodų,83f4dc85-6cac-4eb2-af2c-1fd43b8caf25
1304598,gatvė,Parko,8fb3e00c-b30a-4535-ae9d-8455257a748c
1304602,gatvė,Dariaus ir Girėno,8fb3e00c-b30a-4535-ae9d-8455257a748c
1304617,gatvė,Kretingos Plento,8fb3e00c-b30a-4535-ae9d-8455257a748c
1304621,gatvė,Pirmūnų,e42faaa5-f0bd-4f97-9a06-f819b14ff641
1304636,gatvė,Ąžuolų,47336dea-39f9-47b7-8f0e-a9794deee861
1304655,gatvė,Linkuvės,00a89ef0-ac1e-4774-9979-7253d270f238
1304674,gatvė,Piliakalnio,71193b33-fd75-4ae3-aaf6-5904642edd18
1304689,gatvė,Ateities,71193b33-fd75-4ae3-aaf6-5904642edd18
1304693,gatvė,Įstros,3f096564-3bcc-4478-91f7-749887e86615
1304712,gatvė,Pasvalio,7f96268f-80e8-4cc0-8577-6ab09b01b188
1304731,gatvė,Beržų,6fabcd3e-fe07-4fef-8404-d584a4650d3b
1304746,gatvė,Vingio,44aea632-e7b7-4bfc-aeb6-7d3c6e028eb2
1304784,gatvė,V. Borisevičiaus,58437361-d62a-4714-9b74-f07ae0b9d66b
1304799,gatvė,Pocaičių,6a95e2fa-34f3-4106-a12b-b182bb483562
1304803,gatvė,Kalniškių,9b1ff39c-5eda-4bc1-ba79-03255d2dd750
1304818,gatvė,G. Žagunio,2e8f3e3b-ca8e-4462-8a59-8ffeb5c10eec
1304822,gatvė,Tylučių,0dada20f-9690-4fb9-84e9-380e359c52be
1304837,gatvė,Malūno,311428ed-8933-4936-8690-c469bad01083
1304841,gatvė,Krantinės,325027c7-caa9-427a-8423-670f4750b7b0
1304856,gatvė,Suvalkiečių,ee291b6f-3524-4fa1-96c1-1d73950cdb0b
1304875,gatvė,Gandro,7c6c0cef-c7c1-471a-83f4-6dd1d6c4a2c5
1304894,gatvė,Statybininkų,808fb486-a00a-4bea-8568-6808f7e094ba
1304909,gatvė,Žirgupio,7bd1347e-6142-4daa-9c94-a3e984bbe3a3
1304913,gatvė,Saulėtekio,ff1a3f8f-9823-445b-8b14-7d565a7bcb44
1304928,gatvė,Ąžuolo,7bd1347e-6142-4daa-9c94-a3e984bbe3a3
1304932,gatvė,Suvalkijos,11fe0f89-3ce2-4cf0-8d89-df542244f4d5
1304947,gatvė,Mokyklos,ec6afb67-bcda-427c-b1cd-75469952cdab
1304951,gatvė,K. Borutos,160fcf74-4374-4061-80f0-a43e47eeec48
1304966,gatvė,Aukuro,9ed20ade-a6d8-44bf-90d5-86678dd01013
1304985,gatvė,Vaidilutės,9ed20ade-a6d8-44bf-90d5-86678dd01013
1305006,gatvė,Gilių,300fc931-e207-4e1d-b250-eddf850bda28
1305025,gatvė,Riešutų,300fc931-e207-4e1d-b250-eddf850bda28
1305044,gatvė,Bajorų,a4e4f97d-e0c5-40f1-9660-d23cfd047428
1305059,gatvė,Žemaitkiemio,0dd5a30a-3d55-44b6-b85c-76f5537ca77b
1305063,gatvė,Jazminų,66b97bcb-e0aa-4763-bd48-c60394be76a6
1305078,gatvė,Pamiškės,c2ce95e8-898f-4e5c-a76f-e3e973b60411
1305082,gatvė,Naujakurių,278d6182-61ab-4a01-9459-8c5005c0bfae
1305097,gatvė,Malūno,6af8bed8-19d9-4acd-a96f-69eb5170dfb9
1305101,gatvė,Pievų,22ef2788-9139-4be4-ab08-01a73bea4483
